member,hold_time,pack_name
member3,32.42241135030803,Artifact Puzzles Tom Kidd Dunne Estates Artifact Puzzles Old Venice Map
member3,60.34271115052306,Wentworth Puzzles Clair Rossiter Spring Market 
member4,11.289441297400831,Liberty Puzzles Linnea Pergola The Girl and the Sea Liberty Puzzles Phil Lewis Flatirons
member4,7.825819897202951,Artifact Puzzles Bruce Riley Stem Cell Artifact Puzzles APAK Islands Of Life
member4,6.10561844288728,Artifact Puzzles Joe Vaux Season Of The Rabbit Artifact Puzzles Justin Hillgrove Mad Tea Party
member4,21.00753592722729,Wentworth Puzzles P.D. Moreno Cabin in the Woods 
member4,20.0403696683389,Artifact Puzzles Eric Joyner Tiger Mountain Artifact Puzzles APAK Fruit of Dreams
member4,34.06719222601188,Artifact Puzzles Erin Hanson Dawning Saguaro Artifact Puzzles Kristian Adam Snoozies
member4,45.08465552965201,Ecru Puzzles Layers Of Afternoon Ecru Puzzles William Penhallow Henderson Luceros Place
member4,97.10092363074348,Ecru Puzzles Aaron Wolf Twilight Treehouse of the Phosphorescent Forest Artifact Puzzles Methane Studios Dragon Moon
member4,29.8239346468541,Artifact Puzzles Matte Stephens Central Park Fifth Avenue Artifact Puzzles APAK Celebrating Nature
member5,4.769832372825822,Artifact Puzzles Hokusai Dragon Artifact Puzzles Franz Marc 1912 Blue Horse
member5,8.275867401197187,Artifact Puzzles Kevin Sloan Burden of Formality Artifact Puzzles Nadiezda Night Ship
member5,5.808636941825255,Artifact Puzzles Vikram Madan Social Distancing Ecru Puzzles Kristian Adam Galapalooga Bay
member5,3.008151595738565,Ecru Puzzles Hokusai Wave Ecru Puzzles Rachell Sumpter Wild Moor
member5,6.019468716318518,Artifact Puzzles Some Enchanted Evening Artifact Puzzles Randal Spangler Fireside Fairytales
member5,6.094232564347049,Wentworth Puzzles Three Wise Men Whimsy Puzzles Second Date
member5,6.659496799120127,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin
member5,4.739455028589398,Artifact Puzzles Claire Henley Sailing Round The Mount Artifact Puzzles Angie Rees When Whales Set Sail
member5,5.750108527584838,Nautilus Puzzles Once Upon a Fairytale 
member5,12.811756926366993,Ecru Puzzles Allen Gilbert Cram Fishermans Cottage Artifact Puzzles Georgia Okeefe Reflections
member5,10.50908449613036,Artifact Puzzles Carl Larsson Holiday Reading Artifact Puzzles Dove Of The Holy Spirit
member5,4.822704828973692,Wentworth Puzzles Westminster at Christmas 
member5,4.635830837153252,Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness
member5,2.04567535426956,Artifact Puzzles Hopwood-Wade Emu Afternoon Tea Artifact Puzzles Tomasz Pietrzyk Romeo And Juliet
member5,6.737305357109352,Ecru Puzzles Franz Marc Cat Ecru Puzzles Patricia Hopwood-Wade Snowbirds
member5,7.90803761611463,Artifact Puzzles Jonik Rapunzel Artifact Puzzles Jonik Troll Toll
member5,7.908142463449294,Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi
member5,48.7997775160627,Artifact Puzzles Karla Gerard Farmland Ecru Puzzles Van Gogh Almond Blossoms
member5,45.8962078844861,Artifact Puzzles APAK Celebrating Nature Artifact Puzzles Angie Rees Precious Cargo
member5,23.058510960225384,Artifact Puzzles Van Gogh Boats Artifact Puzzles Rekunenko Charming Village
member5,36.05627125082987,Artifact Puzzles Great Robot Migration 
member5,10.26525311745464,Artifact Puzzles Joe Vaux Season Of The Rabbit Artifact Puzzles Justin Hillgrove Mad Tea Party
member5,13.39523678565816,Artifact Puzzles Seurat Grande Jatte Artifact Puzzles Klimt The Kiss 
member5,15.115820477511308,DaVici Josephine Wall Winter Dreaming 
member5,5.598021122425,"Wentworth Puzzles Zebo Ludvicek Birdcages Wentworth Puzzles Hyde Street View, San Francisco"
member5,31.490462778211977,Artifact Puzzles Tyson Grumm Slacking Pandas Artifact Puzzles Utagawa Kuniyoshi Cats
member5,1.8820922522570949,Artifact Puzzles Joe Vaux Garden Of Earthly Delights 
member5,33.048672281553635,Artifact Puzzles Paul Bond Ode To A Zen Koan Artifact Puzzles John Henry Dearle Forest Tapestry
member5,12.80958023808758,DaVici Puzzles Red Shrimp DaVici Puzzles Inhabited Fish
member5,11.078286174416863,Artifact Puzzles Justin Hillgrove Overwhelming Odds Artifact Puzzles Angie Rees Boobie Trapped
member5,13.877760058494676,Artifact Puzzles Gavin Watson Creature Comforts Artifact Puzzles Kevin Sloan Fragile Habitat
member5,9.918058438565067,DaVici Puzzles Russian Tryptych 
member5,3.674656368813496,Stave Puzzles Candy Thun Tropical Punch Whimsy Puzzles Lighthouse By The Sea
member5,14.921103287070313,Artifact Puzzles Kathryn Freeman Lullaby For Lions Artifact Puzzles Jill Bennet Fantastic Mr. Fox
member5,9.906750013701794,Artifact Puzzles Vikram Madan Robot Creation Myth Artifact Puzzles Vikram Madan Physical Impossibility
member5,56.93668307456529,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe
member5,68.00280171793841,DaVici Red Book 
member5,9.260145988941852,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party
member5,46.76578019320591,Ecru Puzzles Mystery Puzzle #18 Ecru Puzzles Scott Gustafson Belling The Cat
member5,36.706756848005696,Ecru Puzzles Ton Dubbeldam Provence Revisited Ecru Puzzles Mystery Puzzle #17
member5,17.020618408663474,Ecru Puzzles Mystery Puzzle #21 Artifact Puzzles Allen Douglas The Kraken
member5,35.04629206070103,Wentworth Puzzles Maureen Rupprecht Pencil Collage Wentworth Puzzles Fractal Geometry Olga Salt
member5,50.79342138284996,Artifact Puzzles Randal Spangler Technology Meltdown Artifact Puzzles Little Seamaid
member5,52.68589263156109,Liberty Puzzles Phil Lewis Sugar Magnolia 
member5,20.695044508417627,Artifact Puzzles - William Glackens Cape Cod Pier Artifact Puzzles Julius LeBlanc Stewart Yachting
member5,20.69559137006241,Wentworth Puzzles Rebecca McCulloch Harbour Houses 
member5,21.772622335228483,Artifact Puzzles Iwona Lifsches Poohsticks Artifact Puzzles Deccan Miniature
member6,10.139077880684352,Artifact Puzzles Gore Icknield Way Artifact Puzzles Kevin Sloan The Gift Arrives
member6,18.1337970903864,Artifact Puzzles Kristian Adam Jacuzzi Boyz Ecru Puzzles Kristian Adam Pizza Boyz
member6,17.71664621903588,Artifact Puzzles Randal Spangler Some Enchanted Evening Artifact Puzzles Justin Hillgrove Imps And Monsters
member6,11.136908096698622,Nautilus Puzzles Zodiac Rainbow 
member6,9.032184335764155,Artifact Puzzles Allie Sullberg Lets Dance Artifact Puzzles Kevin Sloan Welcome to the Wilderness
member6,23.05845893662207,Artifact Puzzles Gavin Watson Creature Comforts Artifact Puzzles Kevin Sloan Fragile Habitat
member6,37.662452305730696,Artifact Puzzles Daniel Merriam Man In The Moon Ecru Puzzles Nicole Gustafson The Bookkeeper
member6,19.678828789252226,Artifact Puzzles Angie Rees The Carrot Artifact Puzzles Kozyndan Bunny Blossoms
member6,14.594914483800949,Wentworth Puzzles Nanook of the North Wentworth Puzzles Penguin Huddle
member6,22.728230283839203,Artifact Puzzles Gore Icknield Way Artifact Puzzles Charles Courney Curran Lotus Lilies
member6,29.86522755029094,Artifact Puzzles Roch Urbaniak Unexpected Visitor Artifact Puzzles Lucas Cranach the Elder Hunting at Hartenfels Castle
member6,42.78622047221136,Liberty Puzzles Haeckel Hummingbirds Nautilus Puzzles Mother Adams
member6,17.728274109795624,Artifact Puzzles Jonik Troll Toll Artifact Puzzles Angie Rees Happy Harbor
member6,9.807287939343992,Artifact Puzzles Kathryn Freeman The Sunday Paper Artifact Puzzles Sandi Rigby Tree of Wisdom Wooden
member6,0.9389895898390164,Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tom Kidd Dunne Estates
member6,2.111615935707338,Liberty Puzzles Frenchy All On A Mardi Gras Day Liberty Puzzles Daria Hlazatova Leopard
member7,3.054004760665486,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin
member7,2.0241690644313888,Artifact Puzzles - William Glackens Cape Cod Pier Artifact Puzzles Julius LeBlanc Stewart Yachting
member7,6.2908770816665855,Artifact Puzzles Isabelle Plante La Connaissance Artifact Puzzles Justin Hillgrove Word Travels West
member7,5.182421610593275,DaVici Puzzles Diana Zimens City Of Cats 
member7,1.2066964739339698,DaVici Puzzles Friendship Day DaVici Puzzles Alexander Uglanov Awakening
member7,8.995942299349467,Artifact Puzzles Seurat Grande Jatte Artifact Puzzles Joe Vaux Fishing Village
member7,9.90122465996832,Artifact Puzzles Edward Hopper Chop Suey Artifact Puzzles Edward Hopper Nighthawks 
member7,6.964230681965243,"Nikolyaaa Red Boats Wheelgiant Balancing Boulder, Northern Territory, Australia"
member7,3.3423202604512268,Artifact Puzzles Karla Gerard By The Sea Ecru Puzzles Grant Haffner Sunset on Old Montauk Highway
member7,6.846203566216783,Thom Spencer Wheel Of Changing Colors Nervous System Geode Puzzle
member7,16.237101755353,Artifact Puzzles Bek Cruddace British Isles Map Artifact Puzzles Jim Flora Chioggia
member7,3.1977135670827894,Wentworth Puzzles Royce McClure Sky Roads DaVici Puzzles Sergey Adeev Flying Frigate
member7,3.3734570415357408,Liberty Puzzles Linnea Pergola Metropolitain Liberty Puzzles Linnea Pergola Lugano
member7,6.362971422384641,Artifact Puzzles Outsider Insider Artifact Puzzles Sophie Taeuber-Arp Composition
member7,8.055924665820058,DaVici Puzzles Nadezhda Strelkina Peace On Earth 
member7,3.9742039801270015,Nautilus Puzzles Vintage Tour De France 
member7,8.049657184030012,Ecru Puzzles Iris Scott The Discussion Ecru Puzzles Nico Klopp Martigues
member7,5.323230058590602,Artifact Puzzles Barnard Dragon Mountain Artifact Puzzles Angie Rees Happy Harbor
member7,3.15658888448897,DaVici Puzzles Sergey Adeev On Land and Sea DaVici Puzzles Masha Molodykh Offstage
member7,10.819369995735636,Liberty Puzzles Jane Tattersfield Birds Liberty Puzzles Castle Neuschwanstein
member7,3.9115465710899535,Artifact Puzzles Edward Hopper Chop Suey Ecru Puzzles Nico Klopp Martigues
member7,16.01058906068927,Unidragon Puzzles Eternal Elephant Unidragon Puzzles Serious Panda
member7,20.952269339834988,Wentworth Puzzles Elena Kotliarker Hannukah in the Magic Garden Wentworth Puzzles Colin Thompson Bookshelf
member7,7.730914639473773,Liberty Puzzles United Nations Tour of Jordan
member7,11.031446281603843,Liberty Puzzles Whimsical Map of San Diego 
member7,44.80776462043469,Stumpcraft Julien Deval Malediction 
member7,41.97773542439478,Ecru Puzzles Erin Hanson Cypress Lights Ecru Puzzles Richard Friend Limberlost
member7,14.612581480960174,Stumpcraft Puzzles Tom Thomson Soft Maple in Autumn 
member7,11.836826154891412,Mosaic Puzzles 18th Century French Tapestry Stave Puzzles All Shook Up
member7,17.738400786819987,Nautilus Vincent Van Gogh Rowing Boats on the Bank of the Oise 
member7,16.009014270927235,Puzzle Michele Wilson Helen Dardik Rainbow Bird Wongo Puzzles The Salamander
member7,5.93659359858309,Stave Puzzles Edith Bingham Give Me A Buzz Whimsy Puzzles Singing Fish
member7,5.776503757534098,Puzzlewood Handmade Puzzles Map of Europe Zen Puzzles Lion
member7,18.806845174736782,Liberty Puzzles Sue Coccia Frog 
member7,27.75224700215441,Snowflake Puzzles Peacocks and Poppies BCB Puzzles Miko A Wonderful Day
member7,11.359961850122891,Liberty Puzzles The Wonderous Isle of Manhattan 
member7,13.990582120332268,Liberty Puzzles Sue Coccia Bald Eagle Liberty Puzzles Sue Coccia Dolphin
member7,30.18002342736721,Liberty Puzzles Alan Paterson Historical Map of New Zealand 
member7,13.338002322182916,Liberty Puzzles Janice Larson Orchids in the East Window Liberty Puzzles Linnea Pergola Nantucket
member7,6.974283311163542,Liberty Puzzles Phil Lewis Let It Flow Liberty Puzzles Sue Coccia Grizzly Bear
member7,19.005779549964966,"Liberty Puzzles Vsevolod Niculin Bel Paese - Gastronomical Map of Italy Liberty Puzzles Giovanni Panini Interior of St. Peters, Rome"
member7,26.787607872411225,Liberty Puzzles Jan Davidson L.A. By Night Liberty Puzzles Gisbert Combaz La Libre Esthetique
member7,22.88239478011117,Liberty Puzzles Isaac Grunewald The Blue Pergola Liberty Puzzles Claude Monet The Artists Garden at Vetheuil
member7,18.994138079721147,Liberty Puzzles Phil Lewis Foxy Liberty Puzzles Henri Matisse The Pink Tablecloth
member8,35.494185129261496,Artifact Puzzles Victor Molev Tale Of The Lost Space Ecru Puzzles Aaron Wolf The Kingdom
member8,67.30972350946267,Liberty Puzzles Lynon Aksamit Octopus 
member8,7.127764374723229,Artifact Puzzles Edward Hopper Nighthawks Artifact Puzzles Munch The Scream
member8,8.279399415010035,Wild Poppies Puzzles Claude Monet Poppy Field  Unidragon Puzzles Playful Parrots
member8,14.058486285438669,Ecru Puzzles Ton Dubbeldam Grand Italia Artifact Puzzles Michelle Morin Hummingbirds
member8,53.8691850714968,Mr. Gogo Puzzles Watermelon TurtleTeasers Melissa Lipton Colorado Aspens
member9,16.082960642058982,BCB Puzzles Miko The Jazz Frog Choir Artifact Puzzles Iwona Lifsches Poohsticks
member9,10.167226221189065,Snowflake Puzzles Koganeibashi no sekishō Snowflake Puzzles Utagawa Hiroshige Zojoji Pagoda and Akabane
member9,8.161494159713877,Liberty Puzzles Ditz Patchwork-Birds Liberty Puzzles A Resounding Success
member9,12.078834709358716,Ecru Puzzles William Penhallow Henderson Lucero Place Artifact Puzzles Georges Seurat Grand Jatte
member9,25.393385926647152,DaVici Puzzles Diana Zimens City Of Cats 
member9,9.38098764339132,Stave Puzzles Steve Skelton Farm To Table 
member10,3.1714075217209143,Puzzlewood Handmade Puzzles Map of Europe Zen Puzzles Lion
member10,7.276156293648877,Ecru Puzzles - Tomasz Pietrzyk Family House Ecru Puzzles Allen Gilbert Cram Fishermans Cottages
member10,2.1342280381397685,DaVici Puzzles Dmitry Alekseev Biscuit Mountain DaVici Puzzles Sergey Adeev Flying Frigate
member10,10.868916827927176,Artifact Puzzles Iwona Lifsches Santa Claus Delivery Wentworth Puzzles Do not Disturb 
member10,10.680986848133392,Artifact Puzzles Randal Spangler Computer Catastrophes Artifact Puzzles Bruce Riley Stem Cell
member10,9.305858006988784,Ecru Roch Urbaniak Bosfor Artifact Puzzles Seurat Eiffel Tower
member10,27.33187877182626,DaVici Puzzles Sergey Adeev On Land and Sea DaVici Puzzles Masha Molodykh Offstage
member10,19.233429807564352,Artifact Puzzles Nicolas Roerich Varangians Artifact Puzzles Pursuit of Happiness
member10,3.777462215917754,Ecru Puzzles Allen Gilbert Cram Fishermans Cottage Artifact Puzzles Georgia Okeefe Reflections
member10,14.83073747756,Artifact Puzzles Alceste Campriani Pappagalli Artifact Puzzles Autumn Egrets
member10,3.188443818951597,Artifact Puzzles Viktor Vasnetsov Sleeping Princess Artifact Puzzles Tomasz Pietrzyk Circle of Time
member11,8.011927624501736,Ecru Puzzles Angela Gomes Monets Garden Ecru Puzzles Iwona Lifsches Weekend In Sommersby
member11,14.981206852754829,Artifact Puzzles Tomasz Pietrzyk Tall Tower Artifact Puzzles Justin Hillgrove Imps And Monsters
member11,47.97974458941597,Artifact Puzzles Jethro Buck Reading On The Carpet Of Paradise 
member11,11.914278460087012,Ecru Puzzles Erin Hanson Cypress Lights Ecru Puzzles Richard Friend Limberlost
member11,17.683747038169248,Nautilus Puzzles The Baja Trail 
member11,23.880231576951445,Artifact Puzzles Peruvian Tapestry Artifact Puzzles Susan Loy Marriage Of Two Minds
member11,1.482541180174051,Artifact Puzzles - Bruce Riley Half Life Artifact Puzzles - Bruce Riley Stem Cell
member11,11.132365735053344,Artifact Puzzles Karla Gerard Evening Stars Artifact Puzzles Susan Loy Bill Of Rights
member11,10.023285984499514,Artifact Puzzles Dennis Brady Circles and Squares Artifact Puzzles Diego Mazzeo Mechanical Griffin
member11,18.824933582472465,DaVici Puzzles Dmitry Alekseev Biscuit Mountain DaVici Puzzles Sergey Adeev Flying Frigate
member11,29.60223586066006,Artifact Puzzles Tyukanov Flying Bottle Artifact Puzzles Tyukanov Moon
member11,22.807666519694436,Artifact Puzzles Yuri Gorbachev Two Cats Artifact Puzzles Vladstudio Owl Internet Cafe
member11,21.954142096986786,Artifact Puzzles Joachim Patinir Crossing the River Styx Artifact Puzzles Ton Schulten Langs De Oever
member11,21.54134482346618,Ecru Puzzles Franz Marc Cat Ecru Puzzles Patricia Hopwood-Wade Snowbirds
member11,96.803227230661,Artifact Puzzles Bokuyo Forest  
member11,124.72044826552091,Artifact Puzzles Great Robot Migration 
member11,43.8088223078102,Ecru Roch Urbaniak Bosfor Artifact Puzzles Seurat Eiffel Tower
member11,81.73502144084753,Artifact Puzzles Jonik Troll Toll Artifact Puzzles Eric Joyner Tiki Misadventure
member11,96.6422447390005,Artifact Puzzles Edward Hopper Chop Suey Artifact Puzzles Edward Hopper Nighthawks 
member11,26.477573810385906,Artifact Puzzles Tom Kidd Dunne Estates Artifact Puzzles Old Venice Map
member11,69.1114074737928,Stave Puzzles Spa de Bow Wow Wentworth Puzzles Joseph Turner Dawn after the Wreck
member11,83.1849324360751,Artifact Puzzles Van Gogh De Sterrennacht  Artifact Puzzles Kathryn Freeman The Sunday Paper Wooden
member11,25.70788203786152,Artifact Puzzles Sorolla Valencia Artifact Puzzles Monet Bridge 
member11,30.058741577622182,Artifact Puzzles Bee Eater Artifact Puzzles Gustav Klimt Baby
member11,68.86575285231471,"Stave Puzzles My Special Tea Wentworth Puzzles The Library Chatsworth, Derbyshire"
member11,67.89283133287519,Artifact Puzzles Joe Vaux Grass Is Greener Artifact Puzzles Justin Hillgrove Mad Tea Party
member11,59.80475768155736,Nautilus Puzzles Hello Angel Up 
member11,79.68212970607114,Artifact Puzzles Aaron Wolf Cathedral Of The Changing Tides Artifact Puzzles Jeyselle Solentiname Jungle
member12,35.1301813470108,Ecru Puzzles Erin Hanson Cypress Lights Artifact Puzzles Vincent Van Gogh Two Figures In the Undergrowth
member12,39.06671759576501,Artifact Puzzles Tomasz Pietrzyk Clocks Double-Sided Ecru Puzzles Emily Carr Tanoo
member12,3.409095921912604,Ecru Puzzles Iris Scott The Discussion Ecru Puzzles Nico Klopp Martigues
member12,4.859770119834479,Ecru Puzzles Mystery Puzzle #21 Artifact Puzzles Allen Douglas The Kraken
member12,11.321071887688056,Wentworth Puzzles Holbein The Ambassadors Wentworth Puzzles Antwerpen-Centraal Railway Station Belgium
member12,83.7236174202105,Artifact Puzzles Bruegel Triumph of Death Artifact Puzzles Lucas Cranach the Elder Hunting at Hartenfels Castle
member12,11.929573734961425,Artifact Puzzles Bee Eater Artifact Puzzles Gustav Klimt Baby
member12,33.87486545600023,Artifact Puzzles Tyson Grumm The Sleepover Artifact Puzzles Paul Bond The Yogi
member12,55.33655643492051,Artifact Puzzles Iwona Lifsches Poohsticks Artifact Puzzles Deccan Miniature
member12,12.816654473718495,Artifact Puzzles Iris Scott Tiger Fire Artifact Puzzles Rachel Pedder-Smith Abandoned Garden
member12,13.819252599197696,Ecru Puzzles Mystery Puzzle #15 Ecru Puzzles Mystery Puzzle #16
member12,3.664090912479665,Artifact Puzzles Gordon Barker Seaside Artifact Puzzles Kate Swanson Sandpipers
member12,3.965004452679942,Ecru Puzzles Mystery Puzzle #17 Ecru Puzzles Mystery Puzzle #23
